:ID,:LABEL,id,length
Q9Y2F5,Seq,Q9Y2F5,2266
Q8SZZ8,Seq,Q8SZZ8,684
Q659A1,Seq,Q659A1,982
Q3UZ18,Seq,Q3UZ18,988
P40499,Seq,P40499,491
Q80VL0,Seq,Q80VL0,406
Q9UPZ9,Seq,Q9UPZ9,632
Q9JKV2,Seq,Q9JKV2,629
Q62726,Seq,Q62726,629
P54105,Seq,P54105,237
Q04753,Seq,Q04753,236
P16528,Seq,P16528,274
Q94AS5,Seq,Q94AS5,427
Q1LRY0,Seq,Q1LRY0,1093
Q5KUG0,Seq,Q5KUG0,1086
Q5Z110,Seq,Q5Z110,1071
Q146L7,Seq,Q146L7,1272
Q8VYP9,Seq,Q8VYP9,476
Q1PET6,Seq,Q1PET6,422
Q9FMW9,Seq,Q9FMW9,197
Q93W54,Seq,Q93W54,197
Q558K8,Seq,Q558K8,237
O60725,Seq,O60725,284
Q9EQK7,Seq,Q9EQK7,283
Q9WVM4,Seq,Q9WVM4,232
Q9FV68,Seq,Q9FV68,356
O75144,Seq,O75144,302
Q9JHJ8,Seq,Q9JHJ8,322
Q9Y6W8,Seq,Q9Y6W8,199
Q9WVS0,Seq,Q9WVS0,200
Q9R1T7,Seq,Q9R1T7,200
P29128,Seq,P29128,676
P28990,Seq,P28990,532
P08393,Seq,P08393,775
P28284,Seq,P28284,825
P68337,Seq,P68337,293
P04485,Seq,P04485,420
Q04360,Seq,Q04360,479
Q3KSU1,Seq,Q3KSU1,479
Q05906,Seq,Q05906,470
P17473,Seq,P17473,1487
P08392,Seq,P08392,1298
P09310,Seq,P09310,1310
Q10439,Seq,Q10439,486
P40051,Seq,P40051,511
Q55GF9,Seq,Q55GF9,1320
Q8LE98,Seq,Q8LE98,344
Q9ZQC5,Seq,Q9ZQC5,583
Q9LSS5,Seq,Q9LSS5,564
Q8VYU8,Seq,Q8VYU8,396
Q9S7H8,Seq,Q9S7H8,569
Q9M9V6,Seq,Q9M9V6,562
P47034,Seq,P47034,131
P33546,Seq,P33546,494
Q3T116,Seq,Q3T116,206
Q14197,Seq,Q14197,206
Q12385,Seq,Q12385,394
P41134,Seq,P41134,155
P20067,Seq,P20067,168
P41135,Seq,P41135,164
Q9PWJ5,Seq,Q9PWJ5,133
Q02363,Seq,Q02363,134
P41136,Seq,P41136,134
P41137,Seq,P41137,134
Q91399,Seq,Q91399,118
Q02535,Seq,Q02535,119
P41133,Seq,P41133,119
P41138,Seq,P41138,119
P47928,Seq,P47928,161
P41139,Seq,P41139,161
Q7ZXF3,Seq,Q7ZXF3,131
Q8LAD7,Seq,Q8LAD7,77
Q700D2,Seq,Q700D2,503
O22759,Seq,O22759,402
F4JYZ8,Seq,F4JYZ8,450
Q9C9X7,Seq,Q9C9X7,419
Q9FRH4,Seq,Q9FRH4,362
Q9LVQ7,Seq,Q9LVQ7,500
Q9SCQ6,Seq,Q9SCQ6,452
Q9ZWA6,Seq,Q9ZWA6,506
Q9ZUL3,Seq,Q9ZUL3,602
Q8H1F5,Seq,Q8H1F5,455
Q9FFH3,Seq,Q9FFH3,466
Q944L3,Seq,Q944L3,446
P98153,Seq,P98153,550
P98154,Seq,P98154,548
Q6Z1Z3,Seq,Q6Z1Z3,362
Q7XKC5,Seq,Q7XKC5,433
P9WMH1,Seq,P9WMH1,230
P22817,Seq,P22817,990
P14735,Seq,P14735,1019
Q9JHR7,Seq,Q9JHR7,1019
P35559,Seq,P35559,1019
Q8MM24,Seq,Q8MM24,439
Q9V3D4,Seq,Q9V3D4,440
Q8MLZ7,Seq,Q8MLZ7,441
Q9W303,Seq,Q9W303,442
Q8T0R7,Seq,Q8T0R7,444
Q8LFC0,Seq,Q8LFC0,367
O13696,Seq,O13696,356
P28834,Seq,P28834,360
P93032,Seq,P93032,367
Q9USP8,Seq,Q9USP8,379
P28241,Seq,P28241,369
Q93714,Seq,Q93714,358
Q9VWH4,Seq,Q9VWH4,377
P50213,Seq,P50213,366
Q9D6R2,Seq,Q9D6R2,366
P56471,Seq,P56471,90
Q99NA5,Seq,Q99NA5,366
O43837,Seq,O43837,385
Q68FX0,Seq,Q68FX0,385
P51553,Seq,P51553,393
O81796,Seq,O81796,368
Q945K7,Seq,Q945K7,374
Q8LG77,Seq,Q8LG77,374
Q54B68,Seq,Q54B68,360
Q75JR3,Seq,Q75JR3,412
O75874,Seq,O75874,414
O88844,Seq,O88844,414
P41562,Seq,P41562,414
P41939,Seq,P41939,412
P41565,Seq,P41565,393
Q8BPC6,Seq,Q8BPC6,396
P53982,Seq,P53982,420
P48735,Seq,P48735,452
P54071,Seq,P54071,452
O14254,Seq,O14254,439
P21954,Seq,P21954,428
P08200,Seq,P08200,416
P9WKL1,Seq,P9WKL1,409
Q38929,Seq,Q38929,291
Q13907,Seq,Q13907,227
O35586,Seq,O35586,227
P58044,Seq,P58044,227
O35760,Seq,O35760,227
Q10132,Seq,Q10132,229
P15496,Seq,P15496,288
Q42553,Seq,Q42553,284
Q9BXS1,Seq,Q9BXS1,227
Q8BFZ6,Seq,Q8BFZ6,227
P61615,Seq,P61615,368
Q46822,Seq,Q46822,182
Q29PV4,Seq,Q29PV4,86
Q6DUW9,Seq,Q6DUW9,95
Q6DUW7,Seq,Q6DUW7,99
Q6DUW6,Seq,Q6DUW6,93
Q6DUW8,Seq,Q6DUW8,111
Q39604,Seq,Q39604,253
Q9VGG6,Seq,Q9VGG6,250
O14645,Seq,O14645,258
Q8BVN8,Seq,Q8BVN8,258
G5DGA8,Seq,G5DGA8,253
F4IXE7,Seq,F4IXE7,1189
Q84K79,Seq,Q84K79,206
Q8RWL4,Seq,Q8RWL4,349
Q9SYQ0,Seq,Q9SYQ0,463
Q8VZ79,Seq,Q8VZ79,647
P39346,Seq,P39346,343
P39208,Seq,P39208,187
P0A9P9,Seq,P0A9P9,254
P39344,Seq,P39344,439
E2GIN1,Seq,E2GIN1,240
P46958,Seq,P46958,469
Q40062,Seq,Q40062,339
P22304,Seq,P22304,550
Q08890,Seq,Q08890,552
P35475,Seq,P35475,653
P48441,Seq,P48441,634
P11138,Seq,P11138,582
P24647,Seq,P24647,408
Q9UTM0,Seq,Q9UTM0,249
O94704,Seq,O94704,168
B8Y7Y5,Seq,B8Y7Y5,144
P86036,Seq,P86036,68
Q4WZ11,Seq,Q4WZ11,87
P84881,Seq,P84881,144
B7SXM5,Seq,B7SXM5,180
Q9BTL4,Seq,Q9BTL4,223
P17950,Seq,P17950,221
Q6P7D3,Seq,Q6P7D3,221
Q5VY09,Seq,Q5VY09,327
P43579,Seq,P43579,692
O14210,Seq,O14210,295
P40154,Seq,P40154,320
Q12345,Seq,Q12345,250
Q9P7S9,Seq,Q9P7S9,194
Q08561,Seq,Q08561,116
P40060,Seq,P40060,125
Q9UTE8,Seq,Q9UTE8,117
P32617,Seq,P32617,166
P46695,Seq,P46695,156
P46694,Seq,P46694,153
G5EFW7,Seq,G5EFW7,1192
Q6NYH1,Seq,Q6NYH1,1187
Q9HBG6,Seq,Q9HBG6,1241
Q6NWV3,Seq,Q6NWV3,1182
Q96RY7,Seq,Q96RY7,1462
Q16666,Seq,Q16666,785
Q5DM57,Seq,Q5DM57,1755
Q5RHH4,Seq,Q5RHH4,1745
Q9UG01,Seq,Q9UG01,1749
Q6VH22,Seq,Q6VH22,1749
Q9JKU3,Seq,Q9JKU3,1749
P47813,Seq,P47813,144
Q6VV72,Seq,Q6VV72,144
P55877,Seq,P55877,138
P38912,Seq,P38912,153
O82499,Seq,O82499,141
Q6END9,Seq,Q6END9,107
P0C378,Seq,P0C378,107
P0C379,Seq,P0C379,107
P0C380,Seq,P0C380,107
P69222,Seq,P69222,72
P9WKK3,Seq,P9WKK3,73
O73932,Seq,O73932,594
Q8R412,Seq,Q8R412,90
Q9FE78,Seq,Q9FE78,344
P41374,Seq,P41374,341
P05198,Seq,P05198,315
Q6ZWX6,Seq,Q6ZWX6,315
P68101,Seq,P68101,315
P56286,Seq,P56286,306
P20459,Seq,P20459,304
O42254,Seq,O42254,576
Q9NZI8,Seq,Q9NZI8,577
O88477,Seq,O88477,577
Q8CGX0,Seq,Q8CGX0,577
Q9Y6M1,Seq,Q9Y6M1,599
O00425,Seq,O00425,579
Q41969,Seq,Q41969,268
Q21230,Seq,Q21230,250
P41375,Seq,P41375,312
P20042,Seq,P20042,333
Q99L45,Seq,Q99L45,331
P56329,Seq,P56329,321
P09064,Seq,P09064,285
Q9SHI1,Seq,Q9SHI1,1026
P41091,Seq,P41091,472
Q09130,Seq,Q09130,446
P32481,Seq,P32481,527
P46198,Seq,P46198,727
P46199,Seq,P46199,727
Q91YJ5,Seq,Q91YJ5,727
O59683,Seq,O59683,686
P25038,Seq,P25038,676
O60841,Seq,O60841,1220
Q10251,Seq,Q10251,1079
P39730,Seq,P39730,1002
P0A705,Seq,P0A705,890
P9WKK1,Seq,P9WKK1,900
Q9HV55,Seq,Q9HV55,840
Q32KZ1,Seq,Q32KZ1,273
Q9H2K0,Seq,Q9H2K0,278
Q9CZD5,Seq,Q9CZD5,276
Q76PC7,Seq,Q76PC7,233
P0A707,Seq,P0A707,180
P9WKJ9,Seq,P9WKJ9,201
Q53G44,Seq,Q53G44,452
Q9BDB7,Seq,Q9BDB7,447
P60842,Seq,P60842,406
P41377,Seq,P41377,412
Q14240,Seq,Q14240,407
Q9CAI7,Seq,Q9CAI7,414
Q9VHS8,Seq,Q9VHS8,399
P38919,Seq,P38919,411
Q91VC3,Seq,Q91VC3,411
Q3B8Q2,Seq,Q3B8Q2,411
Q4WX43,Seq,Q4WX43,406
Q6FQQ6,Seq,Q6FQQ6,396
Q55D61,Seq,Q55D61,405
Q02748,Seq,Q02748,403
O62591,Seq,O62591,403
A4QVP2,Seq,A4QVP2,396
P47943,Seq,P47943,392
P10081,Seq,P10081,395
Q9LIN5,Seq,Q9LIN5,532
Q9AUJ7,Seq,Q9AUJ7,527
Q9SAD7,Seq,Q9SAD7,549
P23588,Seq,P23588,611
P34167,Seq,P34167,436
O23252,Seq,O23252,235
O45551,Seq,O45551,212
P78954,Seq,P78954,218
Q21693,Seq,Q21693,228
O60573,Seq,O60573,245
Q8BMB3,Seq,Q8BMB3,245
O74743,Seq,O74743,243
O61955,Seq,O61955,251
Q8N5X7,Seq,Q8N5X7,224
O04663,Seq,O04663,198
Q22888,Seq,Q22888,212
Q9FK59,Seq,Q9FK59,221
P56570,Seq,P56570,201
Q9DFS6,Seq,Q9DFS6,215
Q9P975,Seq,Q9P975,209
Q55FE0,Seq,Q55FE0,250
P48598,Seq,P48598,259
P06730,Seq,P06730,217
P63073,Seq,P63073,217
P63074,Seq,P63074,217
P48597,Seq,P48597,213
P07260,Seq,P07260,213
P39935,Seq,P39935,952
P39936,Seq,P39936,914
Q93ZT6,Seq,Q93ZT6,780
Q04637,Seq,Q04637,1599
Q6NZJ6,Seq,Q6NZJ6,1600
O82233,Seq,O82233,747
P78344,Seq,P78344,907
Q62448,Seq,Q62448,906
P79398,Seq,P79398,907
O43432,Seq,O43432,1585
Q80XI3,Seq,Q80XI3,1579
Q76E23,Seq,Q76E23,1727
Q10475,Seq,Q10475,1403
Q15056,Seq,Q15056,248
Q9WUK2,Seq,Q9WUK2,248
Q9XI91,Seq,Q9XI91,158
P34563,Seq,P34563,161
P63241,Seq,P63241,154
P63242,Seq,P63242,154
P10160,Seq,P10160,154
Q3T1J1,Seq,Q3T1J1,154
P56289,Seq,P56289,157
P23301,Seq,P23301,157
Q93VP3,Seq,Q93VP3,159
Q20751,Seq,Q20751,161
Q9GZV4,Seq,Q9GZV4,153
Q9UST4,Seq,Q9UST4,169
P13651,Seq,P13651,159
Q9GU68,Seq,Q9GU68,159
A4GVE9,Seq,A4GVE9,166
Q9C8F1,Seq,Q9C8F1,439
Q9S825,Seq,Q9S825,437
Q22918,Seq,Q22918,436
Q9VXK6,Seq,Q9VXK6,464
P55010,Seq,P55010,431
Q07205,Seq,Q07205,429
Q09689,Seq,Q09689,395
P38431,Seq,P38431,405
O22290,Seq,O22290,247
Q9M060,Seq,Q9M060,245
O62106,Seq,O62106,246
Q551M2,Seq,Q551M2,244
P56538,Seq,P56538,245
P56537,Seq,P56537,245
O55135,Seq,O55135,245
O94476,Seq,O94476,244
Q12522,Seq,Q12522,245
P90901,Seq,P90901,575
O02365,Seq,O02365,581
Q19289,Seq,Q19289,589
Q19286,Seq,Q19286,543
Q21067,Seq,Q21067,622
P23730,Seq,P23730,497
P23731,Seq,P23731,589
P16275,Seq,P16275,450
Q20898,Seq,Q20898,761
Q5A7R7,Seq,Q5A7R7,511
Q5AAL9,Seq,Q5AAL9,1526
Q5A1E0,Seq,Q5A1E0,1308
Q9ER81,Seq,Q9ER81,131
P39520,Seq,P39520,1085
P40305,Seq,P40305,119
Q9R002,Seq,Q9R002,445
O35368,Seq,O35368,408
Q8TCB0,Seq,Q8TCB0,444
P0DOV2,Seq,P0DOV2,619
Q8CGE8,Seq,Q8CGE8,404
P0DOV1,Seq,P0DOV1,425
P09912,Seq,P09912,130
Q9BYX4,Seq,Q9BYX4,1025
Q8R5F7,Seq,Q8R5F7,1025
P09914,Seq,P09914,478
Q64282,Seq,Q64282,463
P09913,Seq,P09913,472
Q64112,Seq,Q64112,472
O14879,Seq,O14879,490
Q64345,Seq,Q64345,403
Q13325,Seq,Q13325,482
Q8BV49,Seq,Q8BV49,420
Q558U1,Seq,Q558U1,2258
Q550L8,Seq,Q550L8,1358
P13164,Seq,P13164,125
Q9D103,Seq,Q9D103,106
Q01629,Seq,Q01629,132
Q99J93,Seq,Q99J93,144
Q01628,Seq,Q01628,133
Q9CQW9,Seq,Q9CQW9,137
A6NNB3,Seq,A6NNB3,132
O88728,Seq,O88728,134
P01566,Seq,P01566,189
P01570,Seq,P01570,189
P05015,Seq,P05015,189
P01571,Seq,P01571,189
P01568,Seq,P01568,189
P01562,Seq,P01562,189
P01572,Seq,P01572,189
P01563,Seq,P01563,188
P0DMS7,Seq,P0DMS7,175
P05014,Seq,P05014,189
P07351,Seq,P07351,186
P01569,Seq,P01569,189
P05013,Seq,P05013,189
P07350,Seq,P07350,189
P01567,Seq,P01567,189
P32881,Seq,P32881,189
P09235,Seq,P09235,190
Q61716,Seq,Q61716,190
Q90873,Seq,Q90873,203
P01574,Seq,P01574,187
P01575,Seq,P01575,182
Q80ZF2,Seq,Q80ZF2,192
Q9YGB9,Seq,Q9YGB9,164
P07353,Seq,P07353,166
P49708,Seq,P49708,164
P01579,Seq,P01579,166
P01580,Seq,P01580,155
P01581,Seq,P01581,156
P17773,Seq,P17773,166
Q9P0W0,Seq,Q9P0W0,207
Q8IU54,Seq,Q8IU54,200
Q8IZJ0,Seq,Q8IZJ0,200
Q4VK74,Seq,Q4VK74,193
B4ER10,Seq,B4ER10,186
Q8IZI9,Seq,Q8IZI9,196
Q8CGK6,Seq,Q8CGK6,193
K9M1U5,Seq,K9M1U5,179
P05000,Seq,P05000,195
O00458,Seq,O00458,451
P19182,Seq,P19182,449
P20695,Seq,P20695,449
Q12894,Seq,Q12894,506
P52577,Seq,P52577,310
Q66I67,Seq,Q66I67,132
Q8IY31,Seq,Q8IY31,132
Q61025,Seq,Q61025,132
Q9XUC2,Seq,Q9XUC2,252
Q9H7X7,Seq,Q9H7X7,185
Q9DAI2,Seq,Q9DAI2,185
Q381A3,Seq,Q381A3,219
B8LIX8,Seq,B8LIX8,189
Q9Y547,Seq,Q9Y547,144
Q9D6H2,Seq,Q9D6H2,143
A8HN58,Seq,A8HN58,204
Q9BW83,Seq,Q9BW83,186
Q9D0P8,Seq,Q9D0P8,186
Q580S0,Seq,Q580S0,183
Q96FT9,Seq,Q96FT9,208
Q9DA69,Seq,Q9DA69,206
Q0G838,Seq,Q0G838,471
A2T2X4,Seq,A2T2X4,344
A7MBP4,Seq,A7MBP4,384
Q9NQC8,Seq,Q9NQC8,304
Q9DB07,Seq,Q9DB07,301
Q9Y366,Seq,Q9Y366,437
Q62559,Seq,Q62559,426
A8JA42,Seq,A8JA42,555
Q5PR66,Seq,Q5PR66,557
A0AVF1,Seq,A0AVF1,554
Q8BS45,Seq,Q8BS45,554
Q5U2N8,Seq,Q5U2N8,554
Q57ZL2,Seq,Q57ZL2,566
Q6IVW0,Seq,Q6IVW0,407
Q9NWB7,Seq,Q9NWB7,429
Q8BXG3,Seq,Q8BXG3,429
Q6RCE1,Seq,Q6RCE1,641
Q96LB3,Seq,Q96LB3,600
Q8BKE9,Seq,Q8BKE9,600
Q9P2H3,Seq,Q9P2H3,777
Q8K057,Seq,Q8K057,777
Q68RJ5,Seq,Q68RJ5,683
Q8WYA0,Seq,Q8WYA0,676
O35594,Seq,O35594,676
Q13099,Seq,Q13099,833
Q61371,Seq,Q61371,824
P27352,Seq,P27352,417
P17267,Seq,P17267,417
P45800,Seq,P45800,711
Q9QZ29,Seq,Q9QZ29,343
P78318,Seq,P78318,339
Q61249,Seq,Q61249,340
O08836,Seq,O08836,340
P43598,Seq,P43598,195
Q8BQC3,Seq,Q8BQC3,813
P16501,Seq,P16501,153
Q05688,Seq,Q05688,640
P08069,Seq,P08069,1367
Q60751,Seq,Q60751,1373
P24062,Seq,P24062,1370
O73798,Seq,O73798,1358
P07455,Seq,P07455,154
P18254,Seq,P18254,153
P05019,Seq,P05019,195
P05017,Seq,P05017,153
Q02815,Seq,Q02815,176
P16545,Seq,P16545,153
P08025,Seq,P08025,153
Q90WW4,Seq,Q90WW4,217
P07456,Seq,P07456,179
P33717,Seq,P33717,187
P01344,Seq,P01344,180
P09535,Seq,P09535,180
P01346,Seq,P01346,180
P10764,Seq,P10764,179
Q90WX8,Seq,Q90WX8,127
Q6UW32,Seq,Q6UW32,110
Q6B9Z0,Seq,Q6B9Z0,140
Q3KNY0,Seq,Q3KNY0,2849
Q9H665,Seq,Q9H665,355
Q3U4N7,Seq,Q3U4N7,345
P01867,Seq,P01867,404
P01869,Seq,P01869,393
P01876,Seq,P01876,353
P01877,Seq,P01877,340
P01878,Seq,P01878,344
P01882,Seq,P01882,290
P01880,Seq,P01880,384
P01854,Seq,P01854,428
P01857,Seq,P01857,330
P01868,Seq,P01868,324
P01859,Seq,P01859,326
P01860,Seq,P01860,377
P03987,Seq,P03987,398
P01861,Seq,P01861,327
P01870,Seq,P01870,323
P01875,Seq,P01875,446
P01871,Seq,P01871,453
P01872,Seq,P01872,454
P01591,Seq,P01591,159
P01592,Seq,P01592,159
P01834,Seq,P01834,107
P01837,Seq,P01837,106
P0CG04,Seq,P0CG04,106
P0DOY2,Seq,P0DOY2,106
P0DOY3,Seq,P0DOY3,106
P0CF74,Seq,P0CF74,106
A0M8Q6,Seq,A0M8Q6,106
P15814,Seq,P15814,213
B9A064,Seq,B9A064,214
Q9LPU5,Seq,Q9LPU5,373
Q9LPU7,Seq,Q9LPU7,373
P79058,Seq,P79058,139
P53897,Seq,P53897,168
Q9P305,Seq,Q9P305,131
Q6WRH9,Seq,Q6WRH9,2597
Q5DX21,Seq,Q5DX21,431
Q8N6C5,Seq,Q8N6C5,1336
Q925N6,Seq,Q925N6,1320
Q93033,Seq,Q93033,1021
A8E0Y8,Seq,A8E0Y8,1033
O75054,Seq,O75054,1194
Q7TSN7,Seq,Q7TSN7,370
O95976,Seq,O95976,241
Q969P0,Seq,Q969P0,613
Q8R366,Seq,Q8R366,611
P0A6X7,Seq,P0A6X7,99
P0A6Y1,Seq,P0A6Y1,94
Q98938,Seq,Q98938,408
Q98862,Seq,Q98862,412
Q14623,Seq,Q14623,411
P97812,Seq,P97812,411
Q8IYA8,Seq,Q8IYA8,594
Q9VM64,Seq,Q9VM64,886
Q9QZ85,Seq,Q9QZ85,413
O13681,Seq,O13681,615
P25963,Seq,P25963,317
Q9Z1E3,Seq,Q9Z1E3,314
Q63746,Seq,Q63746,314
Q15653,Seq,Q15653,356
Q60778,Seq,Q60778,359
Q9JIA3,Seq,Q9JIA3,359
Q2TB02,Seq,Q2TB02,327
O00221,Seq,O00221,500
Q9UBC1,Seq,Q9UBC1,381
O88995,Seq,O88995,381
Q9ESJ7,Seq,Q9ESJ7,259
Q9EST8,Seq,Q9EST8,728
Q70UQ0,Seq,Q70UQ0,350
Q5ZJB4,Seq,Q5ZJB4,759
Q4G3H4,Seq,Q4G3H4,758
O15111,Seq,O15111,745
Q60680,Seq,Q60680,745
Q9VEZ5,Seq,Q9VEZ5,751
O14920,Seq,O14920,756
O88351,Seq,O88351,757
Q9QY78,Seq,Q9QY78,757
Q14164,Seq,Q14164,716
Q9R0T8,Seq,Q9R0T8,717
P83578,Seq,P83578,58
P83579,Seq,P83579,58
O82170,Seq,O82170,402
Q9LJM4,Seq,Q9LJM4,991
O42410,Seq,O42410,518
Q13422,Seq,Q13422,519
Q03267,Seq,Q03267,517
P81183,Seq,P81183,526
Q9UKT9,Seq,Q9UKT9,509
O08900,Seq,O08900,507
Q9H2S9,Seq,Q9H2S9,585
Q8C208,Seq,Q8C208,586
Q6DBW0,Seq,Q6DBW0,419
P43480,Seq,P43480,178
Q6A2H4,Seq,Q6A2H4,175
P22301,Seq,P22301,178
P18893,Seq,P18893,178
P29456,Seq,P29456,178
Q29408,Seq,Q29408,177
P20809,Seq,P20809,199
P47873,Seq,P47873,199
P54349,Seq,P54349,221
P29459,Seq,P29459,219
P43431,Seq,P43431,215
Q9TU27,Seq,Q9TU27,221
P46282,Seq,P46282,327
P29460,Seq,P29460,328
P43432,Seq,P43432,335
P68220,Seq,P68220,327
P35225,Seq,P35225,146
P20109,Seq,P20109,131
Q95J68,Seq,Q95J68,131
P42203,Seq,P42203,131
P40933,Seq,P40933,162
P48346,Seq,P48346,162
P97604,Seq,P97604,162
Q14005,Seq,Q14005,1332
O54824,Seq,O54824,1322
Q9UHF5,Seq,Q9UHF5,180
Q9QXT6,Seq,Q9QXT6,180
Q9P0M4,Seq,Q9P0M4,197
Q8K4C5,Seq,Q8K4C5,194
Q96PD4,Seq,Q96PD4,163
Q7TNI7,Seq,Q7TNI7,161
Q16552,Seq,Q16552,155
Q62386,Seq,Q62386,158
Q61453,Seq,Q61453,150
Q13478,Seq,Q13478,541
Q61098,Seq,Q61098,537
Q9XSR0,Seq,Q9XSR0,193
Q8QFQ8,Seq,Q8QFQ8,196
Q14116,Seq,Q14116,193
P70380,Seq,P70380,192
O19073,Seq,O19073,192
P97636,Seq,P97636,194
Q9UHD0,Seq,Q9UHD0,177
Q8CJ70,Seq,Q8CJ70,176
Q9NPH3,Seq,Q9NPH3,570
Q61730,Seq,Q61730,570
Q63621,Seq,Q63621,570
P01583,Seq,P01583,271
P01582,Seq,P01582,270
P16598,Seq,P16598,270
P01584,Seq,P01584,269
P10749,Seq,P10749,269
Q9YGD3,Seq,Q9YGD3,260
P26889,Seq,P26889,267
Q63264,Seq,Q63264,268
P21621,Seq,P21621,266
P14778,Seq,P14778,569
P13504,Seq,P13504,576
Q02955,Seq,Q02955,576
P27930,Seq,P27930,398
P27931,Seq,P27931,410
P18510,Seq,P18510,177
P25085,Seq,P25085,178
P25086,Seq,P25086,178
Q9NYY1,Seq,Q9NYY1,176
Q9JKV9,Seq,Q9JKV9,176
Q9JHX3,Seq,Q9JHX3,529
Q9HBE4,Seq,Q9HBE4,155
Q9ES17,Seq,Q9ES17,146
Q9GZX6,Seq,Q9GZX6,179
Q9JJY9,Seq,Q9JJY9,179
Q9NPF7,Seq,Q9NPF7,189
Q9EQ14,Seq,Q9EQ14,196
Q5VWK5,Seq,Q5VWK5,629
Q13007,Seq,Q13007,206
Q925S4,Seq,Q925S4,181
Q9JI24,Seq,Q9JI24,183
Q9H293,Seq,Q9H293,177
Q9NPH9,Seq,Q9NPH9,171
Q8NEV9,Seq,Q8NEV9,243
Q8K3I6,Seq,Q8K3I6,234
Q14213,Seq,Q14213,229
O35228,Seq,O35228,228
P01589,Seq,P01589,272
P01590,Seq,P01590,268
P26897,Seq,P26897,267
P14784,Seq,P14784,551
P16297,Seq,P16297,539
P26896,Seq,P26896,537
P31785,Seq,P31785,369
P34902,Seq,P34902,369
P60568,Seq,P60568,153
P04351,Seq,P04351,169
Q08867,Seq,Q08867,166
P17108,Seq,P17108,155
Q8NI17,Seq,Q8NI17,732
Q8K5B1,Seq,Q8K5B1,716
Q6EBC2,Seq,Q6EBC2,164
Q6EAL8,Seq,Q6EAL8,163
P24001,Seq,P24001,234
O95760,Seq,O95760,270
Q8BVZ5,Seq,Q8BVZ5,266
Q6ZMJ4,Seq,Q6ZMJ4,242
Q9JLA2,Seq,Q9JLA2,160
Q9NZH7,Seq,Q9NZH7,164
Q9D6Z6,Seq,Q9D6Z6,183
Q9NZH8,Seq,Q9NZH8,169
Q8R460,Seq,Q8R460,164
Q9NZH6,Seq,Q9NZH6,218
P26954,Seq,P26954,878
P26951,Seq,P26951,378
P26952,Seq,P26952,396
P32927,Seq,P32927,897
P26955,Seq,P26955,896
P08700,Seq,P08700,152
P01586,Seq,P01586,166
P04823,Seq,P04823,166
P24394,Seq,P24394,825
P16382,Seq,P16382,810
Q63257,Seq,Q63257,801
P05112,Seq,P05112,153
P07750,Seq,P07750,140
Q04745,Seq,Q04745,133
P20096,Seq,P20096,147
Q01344,Seq,Q01344,420
P21183,Seq,P21183,415
P05113,Seq,P05113,134
P04401,Seq,P04401,133
Q08125,Seq,Q08125,132
P08887,Seq,P08887,468
P22272,Seq,P22272,460
P40189,Seq,P40189,918
Q00560,Seq,Q00560,917
P40190,Seq,P40190,918
P05231,Seq,P05231,212
P08505,Seq,P08505,211
Q0GGL7,Seq,Q0GGL7,219
P26893,Seq,P26893,212
P20607,Seq,P20607,211
P29455,Seq,P29455,208
P16871,Seq,P16871,459
P16872,Seq,P16872,459
P13232,Seq,P13232,177
P10168,Seq,P10168,154
P56478,Seq,P56478,154
P79255,Seq,P79255,101
P08317,Seq,P08317,103
P10145,Seq,P10145,99
P19874,Seq,P19874,101
Q01113,Seq,Q01113,521
P15248,Seq,P15248,144
P15247,Seq,P15247,144
Q23430,Seq,Q23430,105
P56174,Seq,P56174,112
Q8CBR1,Seq,Q8CBR1,537
B5TVM2,Seq,B5TVM2,661
Q9D154,Seq,Q9D154,379
Q8VHP7,Seq,Q8VHP7,382
P30740,Seq,P30740,379
Q9VG73,Seq,Q9VG73,396
Q12905,Seq,Q12905,390
Q91550,Seq,Q91550,897
Q6DD04,Seq,Q6DD04,898
Q12906,Seq,Q12906,894
Q9Z1X4,Seq,Q9Z1X4,898
Q9JIL3,Seq,Q9JIL3,897
Q18060,Seq,Q18060,91
Q7X742,Seq,Q7X742,104
Q0DDF6,Seq,Q0DDF6,87
Q6YUX0,Seq,Q6YUX0,88
Q0DUR2,Seq,Q0DUR2,92
Q9Z1Z6,Seq,Q9Z1Z6,392
Q9TZC4,Seq,Q9TZC4,466
Q13418,Seq,Q13418,452
O55222,Seq,O55222,452
Q99J82,Seq,Q99J82,452
P54969,Seq,P54969,438
P54970,Seq,P54970,439
O04373,Seq,O04373,440
Q9SWX9,Seq,Q9SWX9,435
Q8VYX0,Seq,Q8VYX0,464
Q9P7H7,Seq,Q9P7H7,161
P47155,Seq,P47155,203
P54968,Seq,P54968,442
F4J8R4,Seq,F4J8R4,386
Q9FH37,Seq,Q9FH37,234
Q01638,Seq,Q01638,556
P14719,Seq,P14719,567
Q62611,Seq,Q62611,566
Q9HB29,Seq,Q9HB29,575
Q9ERS7,Seq,Q9ERS7,574
Q10318,Seq,Q10318,598
P39522,Seq,P39522,585
Q05758,Seq,Q05758,591
Q65XK0,Seq,Q65XK0,578
P78827,Seq,P78827,404
Q01292,Seq,Q01292,595
P06168,Seq,P06168,395
O60086,Seq,O60086,289
P25605,Seq,P25605,309
P04968,Seq,P04968,514
P9WG95,Seq,P9WG95,429
P9WG41,Seq,P9WG41,618
